,date,exchange,open,high,low,close,volume,number_of_trades,volume_weighted_average_price
0,2021-10-17T05:00:00Z,ERSX,60775.2,62519.3,59000.0,62153.9,40.0259,74,61728.7472289193
1,2021-10-18T05:00:00Z,ERSX,62405.8,64495.3,59972.8,62654.6,290.7196,302,61730.4611006619
2,2021-10-19T05:00:00Z,ERSX,62460.2,64502.2,61478.8,63977.3,606.8441,551,63074.0675879686
3,2021-10-20T05:00:00Z,ERSX,63931.4,67022.4,63600.0,64929.9,275.4039,309,65722.5891848663
4,2021-10-21T05:00:00Z,ERSX,64977.7,66298.8,62021.1,63225.0,451.1535,486,63527.6342956666
5,2021-10-22T05:00:00Z,ERSX,63155.0,63726.8,60000.0,61130.9,329.4049,346,61403.8352510846
6,2021-10-23T05:00:00Z,ERSX,61073.6,61596.1,59665.4,61096.3,9.8112,45,61128.0432801288
7,2021-10-24T05:00:00Z,ERSX,61100.0,62239.1,59501.1,62012.0,92.4977,143,61217.2317992772
8,2021-10-25T05:00:00Z,ERSX,62064.4,63692.0,61861.4,62304.0,313.1223,305,63109.5844471952
9,2021-10-26T05:00:00Z,ERSX,62512.1,63043.7,59858.3,61238.3,427.0451,416,62035.5856908322
10,2021-10-27T05:00:00Z,ERSX,61269.0,61274.8,58000.0,58868.4,355.7952,368,58898.7294669518
11,2021-10-28T05:00:00Z,ERSX,58755.9,62519.2,58154.1,61557.6,541.1504,543,61140.7270407635
12,2021-10-29T05:00:00Z,ERSX,61572.2,62783.6,60465.9,62029.3,196.4085,329,61744.3355302342
13,2021-10-30T05:00:00Z,ERSX,61356.2,62312.0,60924.9,61523.5,7.0684,44,61451.1842849867
14,2021-10-31T05:00:00Z,ERSX,61245.5,61712.8,59665.8,60608.8,57.663,171,60778.5627117909
15,2021-11-01T05:00:00Z,ERSX,60542.7,62435.1,60353.2,61585.6,260.5122,575,61314.8116455966
16,2021-11-02T05:00:00Z,ERSX,61476.0,64313.6,61414.5,62959.4,288.9867,389,63334.2954434927
17,2021-11-03T05:00:00Z,ERSX,63212.7,63371.9,61066.0,62709.9,393.8563,391,62409.5191698851
18,2021-11-04T05:00:00Z,ERSX,62328.0,62915.0,60722.5,62272.1,279.468,312,61591.7289872186
19,2021-11-05T05:00:00Z,ERSX,62088.0,62915.0,60700.0,62915.0,143.7917,171,61173.8623417763
20,2021-11-06T05:00:00Z,ERSX,60860.6,62915.0,60140.9,62296.2,27.1752,67,61425.1803236039
21,2021-11-07T05:00:00Z,ERSX,61961.1,65598.3,61573.0,65497.6,49.9347,127,63740.4560690261
22,2021-11-08T06:00:00Z,ERSX,65498.2,68580.8,65316.0,68099.6,198.5067,280,66656.208245364
23,2021-11-09T06:00:00Z,ERSX,67935.1,68061.3,66303.2,66428.0,160.4638,219,67126.8257355241
24,2021-11-10T06:00:00Z,ERSX,66356.9,69091.2,62894.2,64923.1,440.1786,852,66645.9155435089
25,2021-11-11T06:00:00Z,ERSX,64604.5,65500.0,64112.5,64750.0,140.8599,300,64986.6602311233
26,2021-11-12T06:00:00Z,ERSX,64701.3,64947.5,62320.3,63643.7,193.1565,501,63252.120416864
27,2021-11-13T06:00:00Z,ERSX,63888.5,65250.0,63500.0,64584.9,3.7637,51,64293.9205728406
28,2021-11-14T06:00:00Z,ERSX,64924.0,66000.0,63750.0,65806.3,12.124,60,65563.0495884197
29,2021-11-15T06:00:00Z,ERSX,65686.4,66250.0,60453.4,60929.3,188.743,408,63302.7235047657
30,2021-11-16T06:00:00Z,ERSX,60750.0,61422.7,58580.7,59653.0,303.0437,987,60190.4369975023
31,2021-11-17T06:00:00Z,ERSX,59504.2,60796.3,58436.1,60192.0,234.0397,579,59991.8822082749
